feedback_id,feedback_date,feedback,location_name
183229569,2013-11-01,"Outstanding 'dog friendly' hotel. Dog bed and feeding bowls were provided plus a treat bag of Milkbone biscuits. All staff went out of their way to assist. The meals provided were excellent, the rooms were well appointed. I look forward to attending again in 2015.",Vancouver
357206024,2016-03-20,"A fantastic venue for meetings/trade show, excellent service, friendly staff.  Good restaurant, food very good.  We have had a trade show at the XT, twice a year for 12 years, service could not be better.  Metrotown is nearby, and lots of restaurants.  Recommend highly!",Vancouver
404757238,2016-08-12,"In terms of value, this hotel is alright in terms of price I suppose.  As others have mentioned, the hotel is in Metrotown, and is attached to the Crystal mall, which is a very very Chinese shopping center.  The second floor of the mall has direct access to the food court of the mall, which if you want to have a variety of Chinese/Asian food, is great.  We like it.  It was like being in Asia, but where everyone speaks English.  Greater Vancouver can be accessed via the metro which is a short walk from the hotel.  The overall area around the hotel also has a very Asian flavor as well, with Asian supermarkets also located in the general area.  As others have mentioned, the hotel is about 30 minutes in terms of a metro ride to downtown, and can be busy as this is a major commuter line (well, there are only a few lines, so all of them are busy at rush hours).  ",Vancouver
167744707,2013-07-15,"Excellent location for shopping asian or canadian goods. Good price and close to Vancouver downtown. All luxury features of XT at bargain price close to downtown Vancouver. We enjoy the  hot breakfast for an additional  $4.00 . Staff were very nice and helpfull,",Vancouver
482657408,2017-05-08,We last stayed at Christmas and again you have wow'd us!Great food in the restaurant both for dinner and breakfast! Great selection for a continental offering ! My wife upgraded and loved the hot side and the eggs to order. Your chef blew us away with his amazing creation of beef stroganoff.I last had beef stroganoff in Moscow but this unique offering of this classic is worth a try! Great room and the separate room offer nice with the two kids. Nice to use the pool/hot tub. Last visit too much snow to jump in.We will be back as the bonus is the shopping right next door at Metrotown!Thank you again Tim Koshul Whistler ,Vancouver
638182180,2018-12-08,"Our annual family stay and shopping trip was amazing again! With Metrotown mall minutes away you canâ€™t ask for a more convenient location. Great suite with 2 rooms to with our 2 kids. Amazing lunch in the restaurant ( Jose took good care of us) Marketa ( hope spelling right Czech server @ breakfast) great service and recognized us from last Xmas , even remembered where we sat... ps good idea was the pizza feature in our room for dinner! Special mention to Kris at checkin very helpful and welcomed us back as Gold members! Thank you again XT Metrotown! ",Vancouver
443330305,2016-12-10,"Compliments to your chef, great food Asian salad, burger and chicken burger amazing! Breakfast delicious had voucher for continental as gold member so worth the couple of dollars to upgrade to full! Reservation help by MR.Mossman much appreciated true pro on the phone! Sadly can't recall nice lady's name at check in ... so friendly and helpful.Colin and Marketa in the restaurant so efficient and friendly( raises needed haha ) thank you all we will be back! Tim Koshul Whistler Ps great spot for shopping weekend as Metrotown right next door. ",Vancouver
627944518,2018-10-24,"Although it was only a short trip, I thoroughly enjoyed my stay at this property! All of the staff we encountered throughout our stay were very friendly and incredibly helpful- front desk staff, valet services and breakfast servers all had a smile on their face and were always willing to make sure they went above and beyond. Special mention to Leonora who checked us in- she was fantastic!",Vancouver
613888298,2018-09-04,"We stayed one night during my sons soccer tournament. The front desk staff were very welcoming and professional,  the room was clean and well appointed. Also was rewarded as a XT honer guest. Great hotel for everyone. ",Vancouver
562458519,2018-02-24,I donâ€™t ask for much but every time I needed something they were very helpful (including making change for leaving a tip).I was across from the construction zone but up enough floors that I didnâ€™t hear anything (12th floor).The proximity to the grocery store was great as well.Iâ€™d happily stay there again.,Vancouver
545855686,2017-12-07,"This review is primarily for XT Gold Members - the hotel itself is fine, bathrooms are dated, beds are comfortable, coffee maker is obsolete...but my issue is that I reserved here specifically as a loyalty member assuming that there would be access to lounge and possible upgrades as I am a gold member. Usually I get these little perks at XT and as a frequent traveller they are much appreciated. After arriving here, I was disappointed to find that there are no upgrades for golds, and only diamonds have access to the business lounge. Not just that I was unlucky tonight (its dead here)  - that is their everyday policy. Just wanted to send the head's up for other golds out there who may be considering this property. I'd stay at the Holiday Inn next time as it is better connected to the mall and room quality is similar.",Vancouver
