FID,Key,SurveyID,Country,Ecoregion,Realm,SiteCode,Site,SiteLat,SiteLong,SurveyDate,Depth,Phylum,Class,Family,Taxon,Block,Total,Diver,geom
M1_DATA.41431,41431,912349277,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN53,UNELCO GRANADILLA NAT,28.09,-16.49,2012-10-22T13:00:00Z,3.9,Chordata,Actinopterygii,Labridae,Thalassoma pavo,1,14,DHP,POINT (-16.49 28.09)
M1_DATA.41432,41432,912342956,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN54,Puerto San Juan,28.18,-16.81,2012-10-26T13:00:00Z,7.1,Chordata,Actinopterygii,Aulostomidae,Aulostomus strigosus,1,1,JASF,POINT (-16.81 28.18)
M1_DATA.41433,41433,912342956,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN54,Puerto San Juan,28.18,-16.81,2012-10-26T13:00:00Z,7.1,Chordata,Actinopterygii,Mugilidae,Chelon labrosus,2,30,JASF,POINT (-16.81 28.18)
M1_DATA.41434,41434,912342956,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN54,Puerto San Juan,28.18,-16.81,2012-10-26T13:00:00Z,7.1,Chordata,Actinopterygii,Blenniidae,Ophioblennius atlanticus,2,1,JASF,POINT (-16.81 28.18)
M1_DATA.41435,41435,912342956,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN54,Puerto San Juan,28.18,-16.81,2012-10-26T13:00:00Z,7.1,Chordata,Actinopterygii,Carangidae,Pseudocaranx georgianus,1,6,JASF,POINT (-16.81 28.18)
M1_DATA.41436,41436,912342956,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN54,Puerto San Juan,28.18,-16.81,2012-10-26T13:00:00Z,7.1,Chordata,Actinopterygii,Labridae,Thalassoma pavo,1,5,JASF,POINT (-16.81 28.18)
M1_DATA.41437,41437,912342957,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN54,Puerto San Juan,28.18,-16.81,2012-10-26T13:00:00Z,5.4,Chordata,Actinopterygii,Pomacentridae,Abudefduf luridus,1,21,DHP,POINT (-16.81 28.18)
M1_DATA.41438,41438,912342957,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN54,Puerto San Juan,28.18,-16.81,2012-10-26T13:00:00Z,5.4,Chordata,Actinopterygii,Tetraodontidae,Canthigaster capistrata,1,23,DHP,POINT (-16.81 28.18)
M1_DATA.41439,41439,912342957,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN54,Puerto San Juan,28.18,-16.81,2012-10-26T13:00:00Z,5.4,Chordata,Actinopterygii,Labridae,Thalassoma pavo,1,30,DHP,POINT (-16.81 28.18)
M1_DATA.41440,41440,912342954,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN55,Puerto San Juan Nat,28.18,-16.82,2012-10-26T13:00:00Z,4.2,Chordata,Actinopterygii,Pomacentridae,Abudefduf luridus,1,105,DHP,POINT (-16.82 28.18)
M1_DATA.41441,41441,912342954,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN55,Puerto San Juan Nat,28.18,-16.82,2012-10-26T13:00:00Z,4.2,Chordata,Actinopterygii,Aulostomidae,Aulostomus strigosus,2,1,DHP,POINT (-16.82 28.18)
M1_DATA.41442,41442,912342954,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN55,Puerto San Juan Nat,28.18,-16.82,2012-10-26T13:00:00Z,4.2,Chordata,Actinopterygii,Tetraodontidae,Canthigaster capistrata,1,6,DHP,POINT (-16.82 28.18)
M1_DATA.41443,41443,912342954,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN55,Puerto San Juan Nat,28.18,-16.82,2012-10-26T13:00:00Z,4.2,Chordata,Actinopterygii,Scaridae,Sparisoma cretense,1,13,DHP,POINT (-16.82 28.18)
M1_DATA.41444,41444,912342954,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN55,Puerto San Juan Nat,28.18,-16.82,2012-10-26T13:00:00Z,4.2,Chordata,Actinopterygii,Labridae,Thalassoma pavo,2,68,DHP,POINT (-16.82 28.18)
M1_DATA.41445,41445,912342955,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN55,Puerto San Juan Nat,28.18,-16.82,2012-10-26T13:00:00Z,8.8,Chordata,Actinopterygii,Pomacentridae,Abudefduf luridus,2,180,JASF,POINT (-16.82 28.18)
M1_DATA.41446,41446,912342955,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN55,Puerto San Juan Nat,28.18,-16.82,2012-10-26T13:00:00Z,8.8,Chordata,Actinopterygii,Tetraodontidae,Canthigaster capistrata,1,15,JASF,POINT (-16.82 28.18)
M1_DATA.41447,41447,912349266,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN107,Valle Gran Rey,28.08,-17.33,2015-05-03T14:00:00Z,6,Chordata,Actinopterygii,Tetraodontidae,Sphoeroides marmoratus,2,2,JASF,POINT (-17.33 28.08)
M1_DATA.41448,41448,912349267,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN107,Valle Gran Rey,28.08,-17.33,2015-05-03T14:00:00Z,7.9,Chordata,Actinopterygii,Pomacentridae,Abudefduf luridus,2,8,JASF,POINT (-17.33 28.08)
M1_DATA.41449,41449,912349267,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN107,Valle Gran Rey,28.08,-17.33,2015-05-03T14:00:00Z,7.9,Chordata,Actinopterygii,Tetraodontidae,Canthigaster capistrata,1,70,JASF,POINT (-17.33 28.08)
M1_DATA.41450,41450,912349267,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN107,Valle Gran Rey,28.08,-17.33,2015-05-03T14:00:00Z,7.9,Chordata,Actinopterygii,Scaridae,Sparisoma cretense,1,31,JASF,POINT (-17.33 28.08)
M1_DATA.41451,41451,912349267,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN107,Valle Gran Rey,28.08,-17.33,2015-05-03T14:00:00Z,7.9,Chordata,Actinopterygii,Tetraodontidae,Sphoeroides marmoratus,1,1,JASF,POINT (-17.33 28.08)
M1_DATA.41452,41452,912340438,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN11,Las Teresitas,28.51,-16.18,2011-12-07T13:00:00Z,4.7,Chordata,Actinopterygii,Blenniidae,Ophioblennius atlanticus,2,12,FPC,POINT (-16.18 28.51)
M1_DATA.41453,41453,912340438,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN11,Las Teresitas,28.51,-16.18,2011-12-07T13:00:00Z,4.7,Chordata,Actinopterygii,Serranidae,Serranus atricauda,1,1,FPC,POINT (-16.18 28.51)
M1_DATA.41454,41454,912340438,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN11,Las Teresitas,28.51,-16.18,2011-12-07T13:00:00Z,4.7,Chordata,Actinopterygii,Scaridae,Sparisoma cretense,2,18,FPC,POINT (-16.18 28.51)
M1_DATA.41455,41455,912340438,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN11,Las Teresitas,28.51,-16.18,2011-12-07T13:00:00Z,4.7,Chordata,Actinopterygii,Synodontidae,Synodus saurus,2,1,FPC,POINT (-16.18 28.51)
M1_DATA.41456,41456,912340440,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN11,Las Teresitas,28.51,-16.18,2011-12-07T13:00:00Z,5,Chordata,Actinopterygii,Pomacentridae,Abudefduf luridus,1,41,RSS,POINT (-16.18 28.51)
M1_DATA.41457,41457,912340440,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN11,Las Teresitas,28.51,-16.18,2011-12-07T13:00:00Z,5,Chordata,Actinopterygii,Labridae,Centrolabrus trutta,1,2,RSS,POINT (-16.18 28.51)
M1_DATA.41458,41458,912340440,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN11,Las Teresitas,28.51,-16.18,2011-12-07T13:00:00Z,5,Chordata,Actinopterygii,Sparidae,Sarpa salpa,2,8,RSS,POINT (-16.18 28.51)
M1_DATA.41459,41459,912340440,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN11,Las Teresitas,28.51,-16.18,2011-12-07T13:00:00Z,5,Mollusca,Cephalopoda,Sepiidae,Sepia officinalis,2,1,RSS,POINT (-16.18 28.51)
M1_DATA.41460,41460,912340440,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN11,Las Teresitas,28.51,-16.18,2011-12-07T13:00:00Z,5,Chordata,Actinopterygii,Scaridae,Sparisoma cretense,1,6,RSS,POINT (-16.18 28.51)
M1_DATA.41461,41461,912340440,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN11,Las Teresitas,28.51,-16.18,2011-12-07T13:00:00Z,5,Chordata,Actinopterygii,Labridae,Thalassoma pavo,1,2,RSS,POINT (-16.18 28.51)
M1_DATA.41462,41462,912340432,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN12,Abades,28.14,-16.44,2011-12-09T13:00:00Z,3.5,Chordata,Actinopterygii,Pomacentridae,Abudefduf luridus,1,28,FPC,POINT (-16.44 28.14)
M1_DATA.41463,41463,912340432,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN12,Abades,28.14,-16.44,2011-12-09T13:00:00Z,3.5,Chordata,Actinopterygii,Tetraodontidae,Canthigaster capistrata,1,6,FPC,POINT (-16.44 28.14)
M1_DATA.41464,41464,912340432,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN12,Abades,28.14,-16.44,2011-12-09T13:00:00Z,3.5,Chordata,Actinopterygii,Scaridae,Sparisoma cretense,1,3,FPC,POINT (-16.44 28.14)
M1_DATA.41465,41465,912340432,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN12,Abades,28.14,-16.44,2011-12-09T13:00:00Z,3.5,Chordata,Actinopterygii,Synodontidae,Synodus synodus,1,1,FPC,POINT (-16.44 28.14)
M1_DATA.41466,41466,912342071,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN27,Chimiche Norte,28.1,-16.48,2012-03-24T13:00:00Z,4,Chordata,Actinopterygii,Blenniidae,Ophioblennius atlanticus,1,2,OAG,POINT (-16.48 28.1)
M1_DATA.41467,41467,912342071,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN27,Chimiche Norte,28.1,-16.48,2012-03-24T13:00:00Z,4,Chordata,Actinopterygii,Scaridae,Sparisoma cretense,1,23,OAG,POINT (-16.48 28.1)
M1_DATA.41468,41468,912342071,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN27,Chimiche Norte,28.1,-16.48,2012-03-24T13:00:00Z,4,Chordata,Actinopterygii,Synodontidae,Synodus synodus,2,1,OAG,POINT (-16.48 28.1)
M1_DATA.41469,41469,912342072,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN27,Chimiche Norte,28.1,-16.48,2012-03-24T13:00:00Z,5,Chordata,Actinopterygii,Pomacentridae,Abudefduf luridus,2,23,BGO,POINT (-16.48 28.1)
M1_DATA.41470,41470,912342072,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN27,Chimiche Norte,28.1,-16.48,2012-03-24T13:00:00Z,5,Chordata,Actinopterygii,Scaridae,Sparisoma cretense,1,11,BGO,POINT (-16.48 28.1)
M1_DATA.41471,41471,912342072,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN27,Chimiche Norte,28.1,-16.48,2012-03-24T13:00:00Z,5,Chordata,Actinopterygii,Labridae,Thalassoma pavo,2,42,BGO,POINT (-16.48 28.1)
M1_DATA.41472,41472,912342073,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN27,Chimiche Norte,28.1,-16.48,2012-03-24T13:00:00Z,5.1,Chordata,Actinopterygii,Pomacentridae,Abudefduf luridus,1,61,GAZ,POINT (-16.48 28.1)
M1_DATA.41473,41473,912342073,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN27,Chimiche Norte,28.1,-16.48,2012-03-24T13:00:00Z,5.1,Chordata,Actinopterygii,Labridae,Thalassoma pavo,1,22,GAZ,POINT (-16.48 28.1)
M1_DATA.41474,41474,912342074,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN28,Chimiche Sur,28.09,-16.48,2012-03-24T13:00:00Z,5,Chordata,Actinopterygii,Pomacentridae,Abudefduf luridus,1,78,JASF,POINT (-16.48 28.09)
M1_DATA.41475,41475,912342074,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN28,Chimiche Sur,28.09,-16.48,2012-03-24T13:00:00Z,5,Chordata,Actinopterygii,Atherinidae,Atherina presbyter,2,200,JASF,POINT (-16.48 28.09)
M1_DATA.41476,41476,912342074,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN28,Chimiche Sur,28.09,-16.48,2012-03-24T13:00:00Z,5,Chordata,Actinopterygii,Monacanthidae,Stephanolepis hispidus,1,1,JASF,POINT (-16.48 28.09)
M1_DATA.41477,41477,912342074,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN28,Chimiche Sur,28.09,-16.48,2012-03-24T13:00:00Z,5,Chordata,Actinopterygii,Labridae,Thalassoma pavo,1,117,JASF,POINT (-16.48 28.09)
M1_DATA.41478,41478,912342075,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN28,Chimiche Sur,28.09,-16.48,2012-03-24T13:00:00Z,6,Chordata,Actinopterygii,Tetraodontidae,Sphoeroides marmoratus,2,11,OAG,POINT (-16.48 28.09)
M1_DATA.41479,41479,912342075,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN28,Chimiche Sur,28.09,-16.48,2012-03-24T13:00:00Z,6,Chordata,Actinopterygii,Monacanthidae,Stephanolepis hispidus,1,4,OAG,POINT (-16.48 28.09)
M1_DATA.41480,41480,912342075,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN28,Chimiche Sur,28.09,-16.48,2012-03-24T13:00:00Z,6,Chordata,Actinopterygii,Synodontidae,Synodus synodus,1,1,OAG,POINT (-16.48 28.09)
M1_DATA.41481,41481,912342076,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN29,El Tablado Norte,28.24,-16.4,2012-03-25T13:00:00Z,7,Chordata,Actinopterygii,Pomacentridae,Chromis limbata,2,3,NRO,POINT (-16.4 28.24)
M1_DATA.41482,41482,912342076,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN29,El Tablado Norte,28.24,-16.4,2012-03-25T13:00:00Z,7,Chordata,Actinopterygii,Tetraodontidae,Sphoeroides marmoratus,1,2,NRO,POINT (-16.4 28.24)
M1_DATA.41483,41483,34003025,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN3,La Caleta SW,27.8,-17.89,2011-10-09T13:00:00Z,8,Chordata,Actinopterygii,Atherinidae,Atherina presbyter,1,1300,FPC,POINT (-17.89 27.8)
M1_DATA.41484,41484,34003025,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN3,La Caleta SW,27.8,-17.89,2011-10-09T13:00:00Z,8,Chordata,Actinopterygii,Sparidae,Boops boops,1,2,FPC,POINT (-17.89 27.8)
M1_DATA.41485,41485,34003952,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN3,La Caleta SW,27.8,-17.89,2011-10-09T13:00:00Z,5,Chordata,Actinopterygii,Pomacentridae,Abudefduf luridus,1,61,GJE,POINT (-17.89 27.8)
M1_DATA.41486,41486,34003952,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN3,La Caleta SW,27.8,-17.89,2011-10-09T13:00:00Z,5,Chordata,Actinopterygii,Atherinidae,Atherina presbyter,2,375,GJE,POINT (-17.89 27.8)
M1_DATA.41487,41487,34003952,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN3,La Caleta SW,27.8,-17.89,2011-10-09T13:00:00Z,5,Chordata,Actinopterygii,Serranidae,Mycteroperca fusca,1,1,GJE,POINT (-17.89 27.8)
M1_DATA.41488,41488,34003952,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN3,La Caleta SW,27.8,-17.89,2011-10-09T13:00:00Z,5,Chordata,Actinopterygii,Labridae,Thalassoma pavo,1,129,GJE,POINT (-17.89 27.8)
M1_DATA.41489,41489,34003953,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN3,La Caleta SW,27.8,-17.89,2011-10-09T13:00:00Z,7,Chordata,Actinopterygii,Aulostomidae,Aulostomus strigosus,1,10,RRE,POINT (-17.89 27.8)
M1_DATA.41490,41490,34003953,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN3,La Caleta SW,27.8,-17.89,2011-10-09T13:00:00Z,7,Chordata,Actinopterygii,Pomacentridae,Chromis limbata,2,1,RRE,POINT (-17.89 27.8)
M1_DATA.41542,41542,912345095,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN77,El Pescante,28.18,-17.17,2015-05-04T14:00:00Z,8.4,Chordata,Actinopterygii,Scorpaenidae,Scorpaena maderensis,2,1,JASF,POINT (-17.17 28.18)
M1_DATA.41543,41543,912345095,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN77,El Pescante,28.18,-17.17,2015-05-04T14:00:00Z,8.4,Chordata,Actinopterygii,Tetraodontidae,Sphoeroides marmoratus,2,1,JASF,POINT (-17.17 28.18)
M1_DATA.41544,41544,912345095,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN77,El Pescante,28.18,-17.17,2015-05-04T14:00:00Z,8.4,Chordata,Actinopterygii,Labridae,Thalassoma pavo,1,1,JASF,POINT (-17.17 28.18)
M1_DATA.41545,41545,912345096,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN77,El Pescante,28.18,-17.17,2015-05-04T14:00:00Z,8.3,Chordata,Actinopterygii,Mullidae,Mullus surmuletus,1,1,JASF,POINT (-17.17 28.18)
M1_DATA.41546,41546,912345096,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN77,El Pescante,28.18,-17.17,2015-05-04T14:00:00Z,8.3,Chordata,Actinopterygii,Blenniidae,Ophioblennius atlanticus,1,4,JASF,POINT (-17.17 28.18)
M1_DATA.41547,41547,912345096,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN77,El Pescante,28.18,-17.17,2015-05-04T14:00:00Z,8.3,Chordata,Actinopterygii,Clupeidae,Sardina pilchardus,1,32000,JASF,POINT (-17.17 28.18)
M1_DATA.41548,41548,912345097,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN78,La Rajita,28.05,-17.3,2015-05-04T14:00:00Z,6.3,Chordata,Actinopterygii,Pomacentridae,Abudefduf luridus,1,49,JASF,POINT (-17.3 28.05)
M1_DATA.41549,41549,912345097,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN78,La Rajita,28.05,-17.3,2015-05-04T14:00:00Z,6.3,Chordata,Actinopterygii,Carangidae,Pseudocaranx georgianus,1,1,JASF,POINT (-17.3 28.05)
M1_DATA.41550,41550,912345097,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN78,La Rajita,28.05,-17.3,2015-05-04T14:00:00Z,6.3,Chordata,Actinopterygii,Labridae,Thalassoma pavo,1,18,JASF,POINT (-17.3 28.05)
M1_DATA.41551,41551,912345098,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN78,La Rajita,28.05,-17.3,2015-05-04T14:00:00Z,7.5,Chordata,Actinopterygii,Sparidae,Boops boops,1,600,JASF,POINT (-17.3 28.05)
M1_DATA.41552,41552,912345098,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN78,La Rajita,28.05,-17.3,2015-05-04T14:00:00Z,7.5,Chordata,Actinopterygii,Tetraodontidae,Canthigaster capistrata,2,20,JASF,POINT (-17.3 28.05)
M1_DATA.41553,41553,912345098,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN78,La Rajita,28.05,-17.3,2015-05-04T14:00:00Z,7.5,Chordata,Actinopterygii,Blenniidae,Ophioblennius atlanticus,2,1,JASF,POINT (-17.3 28.05)
M1_DATA.41554,41554,912345098,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN78,La Rajita,28.05,-17.3,2015-05-04T14:00:00Z,7.5,Chordata,Actinopterygii,Scaridae,Sparisoma cretense,2,6,JASF,POINT (-17.3 28.05)
M1_DATA.41555,41555,912345099,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN79,Bonanza,27.73,-17.94,2015-05-07T14:00:00Z,6.6,Chordata,Actinopterygii,Pomacentridae,Abudefduf luridus,2,20,JASF,POINT (-17.94 27.73)
M1_DATA.41556,41556,912345099,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN79,Bonanza,27.73,-17.94,2015-05-07T14:00:00Z,6.6,Chordata,Actinopterygii,Tetraodontidae,Canthigaster capistrata,2,18,JASF,POINT (-17.94 27.73)
M1_DATA.41557,41557,912345099,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN79,Bonanza,27.73,-17.94,2015-05-07T14:00:00Z,6.6,Chordata,Actinopterygii,Pomacentridae,Chromis limbata,1,4,JASF,POINT (-17.94 27.73)
M1_DATA.41558,41558,912345099,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN79,Bonanza,27.73,-17.94,2015-05-07T14:00:00Z,6.6,Chordata,Actinopterygii,Scaridae,Sparisoma cretense,2,1,JASF,POINT (-17.94 27.73)
M1_DATA.41559,41559,912345099,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN79,Bonanza,27.73,-17.94,2015-05-07T14:00:00Z,6.6,Chordata,Actinopterygii,Tetraodontidae,Sphoeroides marmoratus,1,5,JASF,POINT (-17.94 27.73)
M1_DATA.41560,41560,912345100,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN79,Bonanza,27.73,-17.94,2015-05-07T14:00:00Z,7.3,Chordata,Actinopterygii,Pomacentridae,Abudefduf luridus,1,56,JASF,POINT (-17.94 27.73)
M1_DATA.41561,41561,912345100,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN79,Bonanza,27.73,-17.94,2015-05-07T14:00:00Z,7.3,Chordata,Actinopterygii,Tetraodontidae,Canthigaster capistrata,1,13,JASF,POINT (-17.94 27.73)
M1_DATA.41562,41562,912345100,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN79,Bonanza,27.73,-17.94,2015-05-07T14:00:00Z,7.3,Chordata,Actinopterygii,Diodontidae,Chilomycterus reticulatus,1,1,JASF,POINT (-17.94 27.73)
M1_DATA.41563,41563,912345100,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN79,Bonanza,27.73,-17.94,2015-05-07T14:00:00Z,7.3,Chordata,Actinopterygii,Scaridae,Sparisoma cretense,1,2,JASF,POINT (-17.94 27.73)
M1_DATA.41564,41564,912345100,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN79,Bonanza,27.73,-17.94,2015-05-07T14:00:00Z,7.3,Chordata,Actinopterygii,Labridae,Thalassoma pavo,2,12,JASF,POINT (-17.94 27.73)
M1_DATA.41565,41565,34003030,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN8,Puerto de la Cruz inshore,28.42,-16.55,2011-10-12T13:00:00Z,11,Chordata,Actinopterygii,Scaridae,Sparisoma cretense,2,19,FPC,POINT (-16.55 28.42)
M1_DATA.41566,41566,34003961,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN8,Puerto de la Cruz inshore,28.42,-16.55,2011-10-12T13:00:00Z,10,Chordata,Actinopterygii,Pomacentridae,Abudefduf luridus,1,40,FPC,POINT (-16.55 28.42)
M1_DATA.41567,41567,34003953,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN3,La Caleta SW,27.8,-17.89,2011-10-09T13:00:00Z,7,Chordata,Actinopterygii,Sparidae,Diplodus cervinus,2,2,RRE,POINT (-17.89 27.8)
M1_DATA.41568,41568,34003953,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN3,La Caleta SW,27.8,-17.89,2011-10-09T13:00:00Z,7,Chordata,Actinopterygii,Serranidae,Mycteroperca fusca,1,1,RRE,POINT (-17.89 27.8)
M1_DATA.41569,41569,34003953,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN3,La Caleta SW,27.8,-17.89,2011-10-09T13:00:00Z,7,Chordata,Actinopterygii,Scaridae,Sparisoma cretense,2,24,RRE,POINT (-17.89 27.8)
M1_DATA.41570,41570,34003953,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN3,La Caleta SW,27.8,-17.89,2011-10-09T13:00:00Z,7,Chordata,Actinopterygii,Tetraodontidae,Sphoeroides marmoratus,2,2,RRE,POINT (-17.89 27.8)
M1_DATA.41571,41571,912342077,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN30,La Jaca Sur,28.12,-16.46,2012-04-04T14:00:00Z,4,Chordata,Actinopterygii,Pomacentridae,Abudefduf luridus,2,58,DDG,POINT (-16.46 28.12)
M1_DATA.41572,41572,912342077,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN30,La Jaca Sur,28.12,-16.46,2012-04-04T14:00:00Z,4,Chordata,Actinopterygii,Tetraodontidae,Canthigaster capistrata,1,11,DDG,POINT (-16.46 28.12)
M1_DATA.41573,41573,912342077,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN30,La Jaca Sur,28.12,-16.46,2012-04-04T14:00:00Z,4,Chordata,Actinopterygii,Blenniidae,Ophioblennius atlanticus,1,15,DDG,POINT (-16.46 28.12)
M1_DATA.41574,41574,912342077,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN30,La Jaca Sur,28.12,-16.46,2012-04-04T14:00:00Z,4,Chordata,Actinopterygii,Scaridae,Sparisoma cretense,1,1,DDG,POINT (-16.46 28.12)
M1_DATA.41575,41575,912342077,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN30,La Jaca Sur,28.12,-16.46,2012-04-04T14:00:00Z,4,Chordata,Actinopterygii,Tetraodontidae,Sphoeroides marmoratus,1,1,DDG,POINT (-16.46 28.12)
M1_DATA.41576,41576,912342078,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN30,La Jaca Sur,28.12,-16.46,2012-04-04T14:00:00Z,5.8,Chordata,Actinopterygii,Pomacentridae,Abudefduf luridus,2,47,NRO,POINT (-16.46 28.12)
M1_DATA.41577,41577,912342078,Spain,Azores Canaries Madeira,Temperate Northern Atlantic,CAN30,La Jaca Sur,28.12,-16.46,2012-04-04T14:00:00Z,5.8,Chordata,Actinopterygii,Apogonidae,Apogon imberbis,1,3,NRO,POINT (-16.46 28.12)
